employee_id,name,gender,city,province,latitude,longitude,department,job_title,hire_date,birth_date,termination_date,education_level,salary,performance_rating,overtime
SUM0110,Muhammad Napitupulu,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Representative,2020-04-17,1990-08-10,,SMA/SMK,5073684,Good,No
SUM0111,"Tgk. Gangsar Yolanda, M.TI.",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2020-05-31,1972-04-19,,Diploma,10495425,Satisfactory,No
BAF0044,Ghani Januar,Female,Bandung,Jawa Barat,-6.9175,107.6191,Operations,Operations Coordinator,2020-11-12,1998-06-23,,Diploma,8857227,Good,No
MAF0016,Febi Prakasa,Female,Malang,Jawa Timur,-7.9819,112.6265,Finance,Accountant,2015-11-01,1981-09-27,,Sarjana (S1),12490162,Good,No
SUF0097,Rini Agustina,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2023-08-03,1990-06-30,,Sarjana (S1),11889301,Satisfactory,Yes
SUF0098,Raihan Hariyah,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2017-08-26,1987-07-03,,Diploma,11512110,Excellent,No
SUM0112,"Hj. Rina Mansur, S.Farm",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Representative,2022-08-16,1989-10-26,,SMA/SMK,5399974,Satisfactory,Yes
BOF0003,Vero Hutagalung,Female,Bogor,Jawa Barat,-6.595,106.8167,Customer Service,Customer Care Representative,2023-10-17,1976-11-25,,SMA/SMK,5000000,Good,No
SEM0017,Ir. Zahra Safitri,Male,Semarang,Jawa Tengah,-6.9667,110.4167,Operations,Operations Coordinator,2017-07-31,1982-09-02,,Diploma,9956863,Good,No
JAF0036,Putri Puspita,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Sales & Marketing,Sales Representative,2022-07-28,1989-10-19,2032-05-28,SMA/SMK,5039066,Good,No
UBF0010,"Gasti Wahyudin, S.Pd",Female,Ubud,Bali,-8.519,115.263,Sales & Marketing,Marketing Coordinator,2015-12-18,2002-03-04,,Sarjana (S1),11093097,Good,Yes
SEF0012,"Sutan Jayadi Safitri, S.H.",Female,Semarang,Jawa Tengah,-6.9667,110.4167,Customer Service,Customer Care Representative,2021-05-30,1968-11-15,2025-07-31,SMA/SMK,5352024,Satisfactory,Yes
SUF0099,drg. Irma Hartati,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Marketing Coordinator,2019-03-14,1987-10-01,,Sarjana (S1),10047516,Satisfactory,No
SUF0100,Luhung Saragih,Female,Surabaya,Jawa Timur,-7.2575,112.7521,HR,HR Assistant,2021-03-22,1976-06-09,,SMA/SMK,5000000,Excellent,No
SUM0113,Imam Sitompul,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2017-04-10,1992-08-28,,Diploma,5513066,Needs Improvement,No
SUF0101,Edison Januar,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Customer Care Representative,2023-07-23,1984-01-20,,SMA/SMK,5000000,Satisfactory,Yes
BAM0046,"dr. Gaman Santoso, S.Ked",Male,Bangkalan,Jawa Timur,-7.0439,112.9091,Customer Service,Customer Care Representative,2022-07-09,1985-04-05,,SMA/SMK,5000000,Needs Improvement,No
SUM0114,Lala Kusmawati,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Executive,2020-01-31,1979-11-11,,SMA/SMK,8893140,Good,No
MAF0017,"dr. Yance Megantara, S.Kom",Female,Malang,Jawa Timur,-7.9819,112.6265,Finance,Finance Assistant,2017-05-27,1995-11-30,,Diploma,6349674,Good,No
JAM0040,Opung Situmorang,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Finance,Finance Assistant,2022-02-11,1978-06-12,,Diploma,6867607,Good,Yes
SUF0102,Dirja Yulianti,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Customer Care Representative,2017-03-31,1982-12-20,,SMA/SMK,6764426,Good,Yes
SUF0103,Ida Pratiwi,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Representative,2024-04-18,1975-09-23,,SMA/SMK,5332832,Good,No
MAF0018,"Jasmin Namaga, S.I.Kom",Female,Malang,Jawa Timur,-7.9819,112.6265,Customer Service,Customer Care Representative,2015-04-30,1995-04-10,,SMA/SMK,7257428,Satisfactory,No
BOM0025,Joko Waluyo,Male,Bogor,Jawa Barat,-6.595,106.8167,Operations,Logistics Specialist,2017-01-30,1981-05-31,,Sarjana (S1),12858787,Good,No
SUM0115,Artawan Riyanti,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Marketing Coordinator,2015-03-10,1971-09-16,,Sarjana (S1),10489332,Good,No
TAM0028,Dewi Firgantoro,Male,Tangerang,Banten,-6.1702,106.6319,Sales & Marketing,Sales Representative,2024-05-05,1999-04-27,,SMA/SMK,5440680,Satisfactory,No
BAF0045,"Ir. Catur Waluyo, S.Psi",Female,Bandung,Jawa Barat,-6.9175,107.6191,Finance,Accountant,2017-08-12,1995-02-20,,Sarjana (S1),8654834,Satisfactory,No
BOM0026,dr. Balapati Rahimah,Male,Bogor,Jawa Barat,-6.595,106.8167,IT,Network Engineer,2021-04-23,2003-06-16,,Sarjana (S1),9167945,Satisfactory,No
BAM0047,Artawan Wijaya,Male,Bandung,Jawa Barat,-6.9175,107.6191,Sales & Marketing,Marketing Coordinator,2018-02-27,1992-08-15,,Sarjana (S1),10968418,Satisfactory,Yes
BAM0048,"dr. Edward Yuliarti, S.Pt",Male,Bandung,Jawa Barat,-6.9175,107.6191,Customer Service,Support Specialist,2022-01-09,1978-11-07,,SMA/SMK,5000000,Satisfactory,No
SUM0116,Ir. Hesti Pratama,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2022-09-01,1987-04-07,,Sarjana (S1),9535232,Needs Improvement,No
BAM0049,"drg. Elvina Siregar, M.Ak",Male,Bandung,Jawa Barat,-6.9175,107.6191,Sales & Marketing,Marketing Coordinator,2024-02-22,1969-09-04,,Sarjana (S1),9612251,Satisfactory,No
BAM0050,"Agnes Wibowo, M.Kom.",Male,Bandung,Jawa Barat,-6.9175,107.6191,Operations,Logistics Specialist,2021-09-06,1987-12-30,,Diploma,9994527,Good,Yes
TAF0021,Hj. Ratna Simbolon,Female,Tangerang,Banten,-6.1702,106.6319,Operations,Logistics Specialist,2020-07-19,1992-10-11,,Diploma,12584965,Good,No
SUM0117,"Halim Winarno, S.Gz",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Finance,Accountant,2018-01-16,1981-08-14,,Diploma,9573268,Satisfactory,Yes
BAF0046,"Warji Yulianti, S.H.",Female,Bangkalan,Jawa Timur,-7.0439,112.9091,Operations,Operations Coordinator,2023-12-31,1996-06-29,,Diploma,7468951,Satisfactory,Yes
TAF0022,Wawan Aryani,Female,Tangerang,Banten,-6.1702,106.6319,Finance,Accountant,2018-02-26,1999-09-27,,Sarjana (S1),10491863,Excellent,No
SUF0104,Amelia Maryadi,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2020-05-27,1970-05-04,2021-09-12,Diploma,9829664,Excellent,Yes
TAM0029,Latika Sinaga,Male,Tangerang,Banten,-6.1702,106.6319,Operations,Operations Coordinator,2016-08-28,1991-08-18,,Diploma,9525930,Good,No
BAM0051,"Nilam Sihombing, S.E.",Male,Bandung,Jawa Barat,-6.9175,107.6191,Finance,Accountant,2015-11-03,1987-01-02,,Diploma,11840926,Excellent,No
DEM0012,Drs. Sabrina Kusmawati,Male,Denpasar,Bali,-8.6705,115.2126,Sales & Marketing,Sales Representative,2023-11-08,1988-11-21,,SMA/SMK,6036272,Good,Yes
SUM0118,Sutan Martani Widiastuti,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2017-06-23,1989-10-23,,SMA/SMK,5444892,Good,No
BAF0047,Edward Maryadi,Female,Bangkalan,Jawa Timur,-7.0439,112.9091,IT,Technical Support,2015-06-27,1997-11-15,,Diploma,6955877,Good,No
UBM0017,"Drs. Lega Hassanah, S.Sos",Male,Ubud,Bali,-8.519,115.263,Operations,Logistics Specialist,2015-11-19,1972-10-23,,Diploma,13617087,Good,Yes
BAM0052,"Tgk. Dirja Rahayu, S.T.",Male,Bangkalan,Jawa Timur,-7.0439,112.9091,Operations,Operations Coordinator,2023-06-05,1999-06-29,,Diploma,8652350,Good,No
UBF0011,Winda Prabowo,Female,Ubud,Bali,-8.519,115.263,Customer Service,Customer Care Representative,2020-09-01,1971-04-02,,SMA/SMK,6152633,Excellent,No
SUM0119,Asman Nababan,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2021-07-18,1992-09-08,,Diploma,7777835,Excellent,Yes
SUM0120,Vicky Namaga,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2022-10-28,1977-03-26,,Diploma,12149319,Good,No
SEM0018,"Ir. Ana Puspasari, M.Pd",Male,Semarang,Jawa Tengah,-6.9667,110.4167,Customer Service,Support Specialist,2018-01-31,1996-07-21,,Diploma,5136266,Satisfactory,No
UBM0018,R.M. Baktianto Winarsih,Male,Ubud,Bali,-8.519,115.263,IT,Network Engineer,2022-05-11,1976-06-05,,Diploma,9254380,Good,Yes
TAM0030,Gangsar Budiman,Male,Tangerang,Banten,-6.1702,106.6319,Operations,Logistics Specialist,2015-02-18,1973-10-22,,Diploma,12359106,Excellent,Yes
SUM0121,"dr. Siska Thamrin, M.Farm",Male,Surakarta,Jawa Tengah,-7.556,110.8317,Customer Service,Customer Care Representative,2018-07-22,1996-06-06,,SMA/SMK,5525227,Needs Improvement,Yes
BOF0004,Gaiman Handayani,Female,Bogor,Jawa Barat,-6.595,106.8167,Finance,Finance Assistant,2022-02-04,1995-11-25,,Diploma,6648634,Excellent,Yes
UBF0012,R. Janet Uyainah,Female,Ubud,Bali,-8.519,115.263,Operations,Operations Coordinator,2022-05-03,1990-10-19,,Diploma,9772690,Satisfactory,No
SUF0105,Luthfi Saptono,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2018-08-24,1984-07-12,,Diploma,5292855,Good,Yes
BAM0053,Hendra Novitasari,Male,Bandung,Jawa Barat,-6.9175,107.6191,Operations,Logistics Specialist,2023-07-22,1980-03-27,,Sarjana (S1),11103410,Satisfactory,No
BEF0015,Cinthia Permadi,Female,Bekasi,Jawa Barat,-6.2383,106.9756,Operations,Logistics Specialist,2021-11-10,1985-07-17,,Diploma,11439360,Good,Yes
BEF0016,Elvina Mulyani,Female,Bekasi,Jawa Barat,-6.2383,106.9756,Sales & Marketing,Sales Representative,2023-07-31,1995-07-28,,SMA/SMK,6145576,Good,No
SUM0122,Cindy Suryatmi,Male,Surakarta,Jawa Tengah,-7.556,110.8317,IT,Technical Support,2022-02-27,1999-11-30,,Diploma,5443864,Good,Yes
SUM0123,Martaka Hastuti,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Customer Care Representative,2020-01-12,2002-07-19,,SMA/SMK,6431345,Good,Yes
JAM0041,Icha Wijayanti,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Operations,Operations Coordinator,2016-08-23,1989-04-05,2020-03-29,Diploma,9947805,Good,No
BOF0005,Nova Usamah,Female,Bogor,Jawa Barat,-6.595,106.8167,IT,Technical Support,2017-03-16,1981-02-16,,Diploma,6493160,Good,Yes
BEM0017,Bella Natsir,Male,Bekasi,Jawa Barat,-6.2383,106.9756,Operations,Logistics Specialist,2015-03-28,1982-11-25,,Diploma,11713143,Excellent,Yes
SUM0124,R.A. Hasna Prasetya,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2022-07-12,1975-05-01,2026-11-30,Sarjana (S1),11931547,Excellent,No
TAF0023,"Warta Samosir, M.Pd",Female,Tangerang,Banten,-6.1702,106.6319,Customer Service,Support Specialist,2022-08-20,1975-08-07,,SMA/SMK,5000000,Good,No
TAM0031,Nadia Hardiansyah,Male,Tangerang,Banten,-6.1702,106.6319,Operations,Logistics Specialist,2015-03-12,1987-04-15,,Diploma,11092595,Good,Yes
SUF0106,Agnes Rajasa,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Marketing Coordinator,2019-08-21,1991-07-15,,Sarjana (S1),10776471,Satisfactory,No
BAM0054,Edi Gunarto,Male,Bandung,Jawa Barat,-6.9175,107.6191,Customer Service,Support Specialist,2016-08-08,1989-12-18,,Diploma,5431842,Good,No
SUM0125,Lintang Aryani,Male,Surakarta,Jawa Tengah,-7.556,110.8317,Sales & Marketing,Sales Executive,2018-01-10,1979-07-13,,Diploma,7402085,Good,No
JAF0037,drg. Sabrina Uyainah,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Customer Service,Support Specialist,2019-06-18,2000-08-11,,Diploma,5390443,Satisfactory,No
SUM0126,Vera Winarno,Male,Surabaya,Jawa Timur,-7.2575,112.7521,HR,Recruiter,2016-07-15,1986-08-29,,Diploma,8150379,Good,No
MAM0021,Tgk. Septi Hakim,Male,Malang,Jawa Timur,-7.9819,112.6265,Business Development,Business Analyst,2019-03-25,1998-10-28,,Magister (S2),16405664,Good,Yes
SUM0127,Luhung Suryatmi,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Customer Care Representative,2024-04-25,1991-08-15,,SMA/SMK,5000000,Good,Yes
SUM0128,Taufan Wasita,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2014-11-16,2000-01-28,,Diploma,5202102,Satisfactory,Yes
BAM0055,"Devi Melani, M.M.",Male,Bandung,Jawa Barat,-6.9175,107.6191,Customer Service,Support Specialist,2020-03-09,1999-07-27,,Diploma,5528229,Excellent,Yes
MAM0022,"Cut Nurul Wasita, M.Ak",Male,Malang,Jawa Timur,-7.9819,112.6265,IT,Software Developer,2023-04-29,1997-12-22,,Sarjana (S1),8509699,Good,No
TAM0032,"Ganda Sudiati, M.M.",Male,Tangerang,Banten,-6.1702,106.6319,Customer Service,Support Specialist,2020-11-02,1971-07-01,,SMA/SMK,5000000,Needs Improvement,No
SUM0129,Tasnim Hardiansyah,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Business Development,Project Coordinator,2015-06-02,1998-01-24,,Magister (S2),12615983,Excellent,No
MAF0019,"Edison Kusumo, M.Farm",Female,Malang,Jawa Timur,-7.9819,112.6265,Sales & Marketing,Sales Executive,2023-03-23,1988-07-04,,SMA/SMK,7741184,Satisfactory,No
BAF0048,"Warsita Prasetyo, M.Ak",Female,Bandung,Jawa Barat,-6.9175,107.6191,HR,Payroll,2022-06-11,1992-12-11,,Diploma,5951391,Satisfactory,No
BOM0027,Asirwanda Maryadi,Male,Bogor,Jawa Barat,-6.595,106.8167,Sales & Marketing,Sales Executive,2024-11-02,1972-08-02,,SMA/SMK,5576931,Good,Yes
BAF0049,"Taufan Laksmiwati, S.Pt",Female,Bandung,Jawa Barat,-6.9175,107.6191,Sales & Marketing,Sales Representative,2015-12-09,1997-09-27,,SMA/SMK,5170470,Good,Yes
SUM0130,"Ophelia Wijayanti, S.Sos",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Business Development,Project Coordinator,2016-12-25,1997-06-30,,Magister (S2),10004099,Excellent,Yes
JAM0042,"Kenzie Halim, S.T.",Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Sales & Marketing,Marketing Coordinator,2019-04-13,1978-12-23,,Sarjana (S1),11243867,Satisfactory,Yes
SUF0107,Drs. Taswir Anggriawan,Female,Surabaya,Jawa Timur,-7.2575,112.7521,IT,Network Engineer,2020-09-10,1989-04-15,,Sarjana (S1),8734961,Good,No
SUF0108,Tgk. Rahmi Tampubolon,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Finance,Accountant,2018-02-07,1978-04-12,,Diploma,10346643,Satisfactory,No
BEF0017,"dr. Padma Damanik, S.E.",Female,Bekasi,Jawa Barat,-6.2383,106.9756,HR,Recruiter,2015-05-04,1990-10-05,,Diploma,6552780,Good,No
SUM0131,Jinawi Winarsih,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2023-05-10,1972-01-08,,SMA/SMK,5000000,Good,No
SEM0019,Ulya Mansur,Male,Semarang,Jawa Tengah,-6.9667,110.4167,IT,Software Developer,2015-09-22,1997-03-31,,Diploma,10233889,Good,No
SUM0132,"R. Warji Laksita, S.IP",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2023-03-10,1998-07-23,,Diploma,8881387,Good,Yes
MAM0023,Nyana Riyanti,Male,Malang,Jawa Timur,-7.9819,112.6265,Customer Service,Customer Care Representative,2017-08-07,1980-04-05,,SMA/SMK,5499096,Excellent,Yes
UBM0019,Yusuf Maryadi,Male,Ubud,Bali,-8.519,115.263,Sales & Marketing,Marketing Coordinator,2019-09-10,1996-05-09,,Sarjana (S1),11215882,Good,No
SEF0013,Respati Laksmiwati,Female,Semarang,Jawa Tengah,-6.9667,110.4167,Operations,Operations Coordinator,2023-08-23,1980-10-24,,Diploma,9165189,Satisfactory,No
SUM0133,Dt. Umay Susanti,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2020-04-12,1979-07-10,2022-10-06,Diploma,5351812,Satisfactory,No
JAM0043,Cici Anggraini,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Operations,Logistics Specialist,2021-01-09,1973-02-27,,Diploma,9840409,Needs Improvement,No
UBM0020,Irma Mardhiyah,Male,Ubud,Bali,-8.519,115.263,Sales & Marketing,Marketing Coordinator,2023-03-07,1975-12-17,,Sarjana (S1),9146977,Good,No
SUM0134,Gaduh Hutapea,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Executive,2020-01-12,1970-08-05,,SMA/SMK,6170567,Needs Improvement,No
BEF0018,"Oskar Kurniawan, M.TI.",Female,Bekasi,Jawa Barat,-6.2383,106.9756,Sales & Marketing,Sales Representative,2018-10-27,1999-07-15,,SMA/SMK,5000000,Excellent,No
SUF0109,Wage Rahmawati,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Executive,2017-06-04,1994-09-30,,Diploma,9231662,Satisfactory,No
JAM0044,Yuni Riyanti,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Finance,Finance Assistant,2023-06-19,1984-08-04,,Diploma,5528445,Good,Yes
BOM0028,Lukman Saptono,Male,Bogor,Jawa Barat,-6.595,106.8167,Operations,Operations Coordinator,2020-02-02,1976-12-04,,Diploma,8063660,Good,No
BAM0056,Farhunnisa Winarno,Male,Bandung,Jawa Barat,-6.9175,107.6191,IT,Software Developer,2023-01-22,1973-09-29,,Diploma,10440178,Needs Improvement,No
BOM0029,Jaeman Puspita,Male,Bogor,Jawa Barat,-6.595,106.8167,HR,HR Assistant,2017-04-22,1981-10-01,,SMA/SMK,5414092,Needs Improvement,No
TAM0033,"Galang Wijaya, S.E.I",Male,Tangerang,Banten,-6.1702,106.6319,Sales & Marketing,Marketing Coordinator,2018-01-19,1996-04-05,,Sarjana (S1),10548530,Satisfactory,No
SEF0014,"dr. Yoga Prastuti, M.TI.",Female,Semarang,Jawa Tengah,-6.9667,110.4167,Sales & Marketing,Marketing Coordinator,2018-02-01,1987-11-07,,Sarjana (S1),11542111,Satisfactory,Yes
BAM0057,Lala Waskita,Male,Bandung,Jawa Barat,-6.9175,107.6191,Operations,Logistics Specialist,2020-09-13,1990-08-24,,Diploma,9008255,Satisfactory,No
BEF0019,"Endra Rahayu, S.Sos",Female,Bekasi,Jawa Barat,-6.2383,106.9756,Sales & Marketing,Sales Executive,2019-08-12,1979-09-01,2026-10-16,Diploma,7622208,Satisfactory,No
JAM0045,drg. Laras Habibi,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Customer Service,Customer Care Representative,2024-07-14,1999-01-01,,SMA/SMK,5739249,Satisfactory,No
SUF0110,Dono Budiyanto,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2018-08-24,1997-08-12,,Sarjana (S1),14063290,Good,No
TAM0034,Dt. Reza Fujiati,Male,Tangerang,Banten,-6.1702,106.6319,Sales & Marketing,Marketing Coordinator,2023-05-22,1995-08-19,2033-01-18,Sarjana (S1),9988439,Good,No
BAM0058,H. Ihsan Winarno,Male,Bandung,Jawa Barat,-6.9175,107.6191,Sales & Marketing,Sales Executive,2024-05-04,1976-05-17,,SMA/SMK,6459395,Satisfactory,No
BEM0018,dr. Yani Hakim,Male,Bekasi,Jawa Barat,-6.2383,106.9756,Operations,Operations Coordinator,2019-04-27,1998-11-08,,Diploma,9677020,Good,No
BAF0050,Drs. Ana Najmudin,Female,Bandung,Jawa Barat,-6.9175,107.6191,IT,Technical Support,2015-10-08,1975-07-29,,Diploma,6560395,Good,Yes
JAM0046,Ganep Dabukke,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Sales & Marketing,Marketing Coordinator,2020-09-19,1989-08-17,,Sarjana (S1),9932889,Satisfactory,No
JAF0038,Prabowo Kuswandari,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Finance,Finance Assistant,2023-11-08,1989-05-22,,Diploma,7157956,Good,No
TAM0035,"Tgk. Sakura Prasetyo, S.Pd",Male,Tangerang,Banten,-6.1702,106.6319,IT,Network Engineer,2020-01-09,1971-01-21,2020-09-28,Diploma,8612901,Good,No
MAF0020,Restu Maulana,Female,Malang,Jawa Timur,-7.9819,112.6265,IT,Network Engineer,2023-05-22,2001-08-29,,Sarjana (S1),8449900,Needs Improvement,No
SUM0135,Ilyas Thamrin,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2019-07-22,1979-06-03,,Diploma,5000000,Excellent,No
BOF0006,"Dipa Saptono, S.Sos",Female,Bogor,Jawa Barat,-6.595,106.8167,Customer Service,Support Specialist,2024-10-20,2000-03-28,,Diploma,5000000,Good,No
SUF0111,Wadi Firmansyah,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Business Development,Business Analyst,2019-10-20,1989-01-27,,Sarjana (S1),16087195,Good,No
SUM0136,Amalia Tarihoran,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Finance,Finance Assistant,2015-04-28,1992-05-13,2016-12-25,Diploma,6794079,Good,Yes
TAM0036,"Hardana Halim, M.Farm",Male,Tangerang,Banten,-6.1702,106.6319,Operations,Logistics Specialist,2015-09-22,1984-04-18,,Diploma,13049634,Satisfactory,No
TAM0037,Niyaga Napitupulu,Male,Tangerang,Banten,-6.1702,106.6319,Business Development,Business Analyst,2017-04-01,1986-02-08,,Sarjana (S1),17191067,Good,No
SUM0137,"KH. Gangsar Saragih, S.Psi",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2019-10-04,1970-06-29,,Diploma,5727450,Good,No
JAF0039,Mahmud Suartini,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Operations,Logistics Specialist,2017-03-02,1989-02-16,,Sarjana (S1),13747482,Satisfactory,No
SUM0138,"Bajragin Uwais, S.E.I",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Marketing Coordinator,2023-02-01,1985-07-30,,Sarjana (S1),9425662,Good,No
TAM0038,drg. Zaenab Pertiwi,Male,Tangerang,Banten,-6.1702,106.6319,Customer Service,Customer Care Representative,2016-11-23,1971-09-21,2024-12-10,SMA/SMK,6525539,Excellent,No
JAF0040,Harsaya Lazuardi,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Operations,Operations Coordinator,2021-03-20,1985-12-11,,Diploma,9714490,Good,No
TAF0024,Dr. Karsana Pratama,Female,Tangerang,Banten,-6.1702,106.6319,Customer Service,Customer Care Representative,2018-09-29,1987-10-20,2023-03-07,SMA/SMK,5074942,Good,No
DEF0016,"Ir. Wakiman Marbun, S.Sos",Female,Denpasar,Bali,-8.6705,115.2126,Sales & Marketing,Marketing Coordinator,2023-02-25,1996-11-21,,Sarjana (S1),10181007,Good,No
SUF0112,"KH. Gamblang Hariyah, S.Sos",Female,Surabaya,Jawa Timur,-7.2575,112.7521,Finance,Finance Assistant,2016-05-30,1990-03-15,,Diploma,6671635,Excellent,Yes
TAF0025,Dian Haryanto,Female,Tangerang,Banten,-6.1702,106.6319,Customer Service,Customer Care Representative,2018-09-25,1983-09-28,,SMA/SMK,5333844,Good,Yes
SUM0139,Cawuk Kuswandari,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2016-10-30,1997-11-01,,Diploma,10776077,Good,No
SUM0140,"Nadia Mansur, M.TI.",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Customer Care Representative,2019-11-11,1972-03-18,,SMA/SMK,5109128,Good,No
TAF0026,"Bakijan Nuraini, M.Farm",Female,Tangerang,Banten,-6.1702,106.6319,Finance,Accountant,2017-04-11,1998-05-29,,Diploma,10446203,Satisfactory,Yes
SEF0015,"Hasan Anggriawan, S.Pt",Female,Semarang,Jawa Tengah,-6.9667,110.4167,Sales & Marketing,Sales Executive,2019-04-24,1986-03-21,,SMA/SMK,7863916,Satisfactory,No
SUF0113,Vega Pertiwi,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2023-09-24,2002-10-14,,Diploma,9123031,Good,Yes
JAF0041,Puti Genta Melani,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Finance,Finance Assistant,2021-08-13,1990-03-03,,Diploma,7574281,Satisfactory,Yes
UBM0021,Bakiono Budiman,Male,Ubud,Bali,-8.519,115.263,Sales & Marketing,Sales Executive,2022-08-25,1989-11-22,,Diploma,7048339,Satisfactory,No
